,name,area,volume,normalized_joints,normalized_contacts,normalized_holes,material
1599,LockBolt1,0.6731905488107256,0.012231753651427094,0,4,0,Metal_Non-Ferrous
1600,LockBolt2,0.6731905488107333,0.01223175365142699,0,4,0,Metal_Non-Ferrous
1601,TubeLock3,5.65021906208394,0.19401490100032973,0,9,2,Metal_Non-Ferrous
1602,TubeLock4,5.650195387721261,0.19401195063342566,0,8,2,Metal_Non-Ferrous
1603,LockBolt3,0.673190548810726,0.012231753651427323,0,4,0,Metal_Non-Ferrous
1604,LockBolt4,0.6731905488107334,0.012231753651427448,0,4,0,Metal_Non-Ferrous
1605,ring 1,1.3980087308474576,0.03691371367967827,0,9,5,Metal_Non-Ferrous
1606,top cover,1.3610698844265479,0.10831049080295314,0,1,0,Metal_Ferrous_Steel
1607,upper canister,128.97245149666358,3.235688775055813,0,32,10,Metal_Non-Ferrous
1608,screw 1,1.1888280889610698,0.05045657308701711,0,18,0,Other
1609,knot 1,0.6690802338153429,0.013161280411614306,0,2,1,Other
1610,knot 4,0.66908143919276,0.013163873983571538,0,10,1,Other
1611,knot 3,0.6690814391926266,0.01316387398357416,0,10,1,Other
1612,knot 2,0.6690819218439087,0.013161481633621316,0,2,1,Other
1613,pin 4,0.2040464428506571,0.0045906522650578895,0,3,0,Metal_Aluminum
1614,pin 3,0.2040464428506571,0.004590652265058281,0,3,0,Metal_Aluminum
1615,pin 2,0.2040464428506571,0.004590652265057889,0,3,0,Metal_Aluminum
1616,pin 1,0.2040464428506571,0.004590652265058283,0,3,0,Metal_Aluminum
1617,bottom canister,252.0081604800274,16.82375373059013,0,6,4,Metal_Aluminum
1618,bolt 1,0.8907574877023345,0.025758724868391016,0,3,0,Other
1619,bolt knot,0.3752569802377417,0.007688987028594526,0,3,1,Other
1620,bolt 1 (1),0.8907574877023345,0.025758724868390603,0,3,0,Other
1621,bolt knot (1),0.3752569802377418,0.007688987028594537,0,3,1,Other
1622,lower flange,6.588076874210474,0.37146584235127017,0,1,5,Metal_Aluminum
1623,screw 4,1.1888280889610698,0.050456573087017065,0,17,0,Other
1624,screw 3,1.18882808896107,0.050456573087016815,0,17,0,Other
1625,screw 2,1.18882808896107,0.05045657308701692,0,9,0,Other
1626,upper flange,6.588076874210474,0.37146584235127006,0,1,5,Metal_Aluminum
1627,tube,28.862812122116548,0.15860544873627053,0,12,15,Metal_Aluminum
1628,O ring,1.5825772992458584,0.04565126824747723,0,2,1,Metal_Ferrous_Steel
1629,top cover (1),1.148069902513161,0.07220699386863544,0,1,0,Metal_Ferrous_Steel
1630,top cover (2),24.117314418984297,2.3523738802529284,0,35,7,Metal_Ferrous_Steel
1631,Neck,109.31495148973828,21.924448926229317,0,0,50,Metal_Non-Ferrous
1632,Head,101.91399696949492,37.168556644383344,0,13,0,Metal_Ferrous_Steel
1633,corpo vetro,42.691381386587985,25.372219630021792,0,4,0,Metal_Ferrous
1634,conchiglia ok,1235.6383680172985,1263.1553354355483,0,4,0,Wood
1635,Pac man down,26.811059759435647,3.2986722862692064,1,1,1,Plastic
1636,Pac man up,26.81105975943564,3.298672286269207,1,1,1,Plastic
1637,Pin 2,11.064286139834064,2.5814495022392885,2,14,0,Metal_Ferrous_Steel
1638,LH,69.31612413989855,7.316451912290952,0,21,0,Metal_Ferrous
1639,RH,69.31612425272776,7.316451912612177,1,20,0,Metal_Ferrous
1640,Grip,51.02706363702186,15.610813598273497,0,47,1,Plastic
1641,Pin 3,4.161768093555,0.5364156586198302,1,8,0,Metal_Ferrous_Steel
1642,Pin 1,8.599688554426109,1.7420365563319535,1,12,0,Metal_Ferrous_Steel
1643,Rope,150.59730000381398,40.89158918856782,0,4,0,Plastic
1644,Carriage Body,238.95200707696358,85.8324663616336,0,0,64,Other
1645,Orion Mount Extension,78.48665214727231,34.30965706374905,0,0,6,Plastic
1646,Endstop1 (sensorless),1.806415775814131,0.17671458676443344,0,0,0,Other
1647,Endstop2 (sensorless),1.806415775814131,0.1767145867644335,0,0,0,Other
1648,Boden,445.5142031882723,54.30374154282444,0,16,0,Plastic
1649,Deckel,209.17764086879578,24.60036895965601,0,0,4,Plastic
1650,Home Left Button,1.7788649051694019,0.052334689705184595,0,4,1,Other
1651,Lense,0.08806667350297595,0.0008593544658105994,0,1,0,Other
1652,Grid,0.7153757422727571,0.013627535453655132,0,8,0,Metal_Ferrous_Steel
1653,zz,6.0,1.0,0,0,0,Other
1654,Glass frame,41.27993660505439,0.8852777085358609,0,23,2,Other
1655,Home Right Button,1.7788649051694,0.05233468970518567,0,4,1,Other
1656,Upper Part,11.295021773118622,0.46847019951757085,0,21,0,Other
1657,Lock Button,0.6949543298380683,0.029405232489814626,0,4,0,Other
1658,Home Button,2.137803456835388,0.06484740730081628,0,2,0,Other
1659,Lower Part,11.475926657049834,0.48849007558131163,0,18,0,Other
1660,Cam glass,0.6220353454107783,0.008482300164692792,0,0,0,Other
1661,Lower Cover,12.553443276045236,0.280732482979511,0,7,0,Other
1662,Cam3,0.3518583772020568,0.005026548245743891,0,1,1,Other
1663,Lense (1),0.14922565107064362,0.0018325957438522398,0,0,0,Other
1664,Upper Cover,11.985757483541553,0.2651364389498467,0,8,1,Other
1665,Pared,696000.0,4770000.0,0,55,0,Other
1666,Muebles Base,317195.36614683905,5119052.149170075,0,41,0,Other
1667,Granito,144222.46375099273,172340.63553880478,0,39,0,Other
1668,Mueble aereo,59235.0,551137.5,0,12,0,Other
1669,Frontal izquierdo,37134.0,32399.99999999995,0,6,0,Metal_Non-Ferrous
1670,Frontal central,15000.24,12946.500000000078,0,6,0,Metal_Non-Ferrous
1671,Frontal derecho,20775.600000000006,18022.500000000113,0,6,0,Metal_Non-Ferrous
1672,Mueble Grande,112800.0,274000.0,0,9,0,Other
1673,Grifo,696.1422584962979,715.2520050642131,0,1,0,Metal_Non-Ferrous
1674,Frontal central (1),9762.480000000005,8343.00000000005,0,3,0,Metal_Non-Ferrous
1675,Frontal central (2),16551.600000000006,14310.000000000096,0,2,0,Metal_Non-Ferrous
1676,Frontal central (3),9762.480000000003,8343.000000000055,0,3,0,Metal_Non-Ferrous
1677,Frontal derecho (1),15097.128967709745,13031.656319276222,0,2,0,Metal_Non-Ferrous
1678,Frontal derecho (2),19542.071032290263,16938.34368072397,0,2,0,Metal_Non-Ferrous
1679,Frontal derecho (3),14094.000000000004,12150.000000000076,0,3,0,Metal_Non-Ferrous
1680,Repisa,19000.0,21750.0,0,4,0,Metal_Non-Ferrous
1681,Repisa corta 1,9250.0,10500.0,0,2,0,Other
1682,Repisa corta 2,9250.0,10500.0,0,2,0,Other
1683,Repisa mueble1,9286.0,7920.00000000005,0,3,0,Metal_Non-Ferrous
1684,Repisa mueble2,9286.0,7920.00000000005,0,3,0,Metal_Non-Ferrous
1685,Gear (3.14961 pitch dia.),56.66768359242114,15.28194456206137,0,0,12,Plastic
1686,Lamp,1366.0440093246903,670.2711375752541,0,4,0,Metal_Ferrous_Steel
1687,frame,5079.464524498951,3890.8914108033136,2,44,31,Wood
1688,Black squares,5574.182399999995,3539.605823999999,0,0,0,Other
1689,White squares,5574.182399999995,3539.605823999999,0,0,0,Other
1690,End pin (front right),31.260039521469018,8.59908112206644,0,0,0,Wood
1691,End pin (back right),31.26003952146921,8.599081122066469,0,0,0,Wood
1692,End pin (front left),31.26003952146921,8.599081122066469,0,0,0,Wood
1693,End pin (back left),31.260039521469018,8.59908112206644,0,0,0,Wood
1694,Top Dowel (back left),1973.6256310847477,1785.7638332093447,0,0,0,Wood
1695,Top Dowel (front left),1973.625631084755,1785.763833209358,0,0,0,Wood
1696,Top Dowel (back right),1973.625631084755,1785.7638332093575,0,0,0,Wood
1697,Top Dowel (front right),1973.6256310847477,1785.7638332093447,0,0,0,Wood
1698,Bottom Dowel (front right),795.5307421830689,714.305533283738,0,0,0,Wood
1699,Bottom Dowel (back right),795.5307421830721,714.3055332837432,0,0,0,Wood
1700,Bottom Dowel (front left),795.5307421830721,714.3055332837432,0,0,0,Wood
1701,Bottom Dowel (Back left),795.5307421830689,714.305533283738,0,0,0,Wood
1702,RT4001-1,5316.090587244754,4712.184493968782,0,0,0,Metal_Ferrous_Steel
1703,RT4001-3,4906.931430357083,4322.014973464336,0,0,0,Metal_Ferrous_Steel
1704,RT4002-2,5100.369624803116,4506.4699234434975,0,0,0,Metal_Ferrous_Steel
1705,RT4010-3,4803.985804970311,4223.21855535922,0,0,0,Metal_Ferrous_Steel
1706,RT4010-1,5107.824780815966,4513.803412826839,0,0,0,Plastic
1707,RT4002-4,4983.363369030774,4394.922130842825,0,0,0,Metal_Ferrous_Steel
1708,RT4010-6,4362.105526951391,3802.3275905462215,0,0,0,Metal_Ferrous_Steel
1709,RT4040-3,4742.119137235481,4163.591712420723,0,0,0,Metal_Ferrous_Steel
1710,RT4001-6,4540.168773351192,3972.4372461415305,0,0,0,Metal_Ferrous_Steel
1711,RT4002-6,4879.334416787529,4295.739464173072,0,0,0,Metal_Ferrous_Steel
1712,RT4020-5,4945.460861570914,4359.017458953094,0,0,0,Metal_Ferrous_Steel
1713,RT4022-5,4913.202861570773,4328.2917139528945,0,0,0,Metal_Ferrous_Steel
1714,RT4030-4,4644.146564445848,4070.971678759758,0,0,0,Metal_Ferrous_Steel
1715,RT4050-5,4822.509222194885,4240.862110265691,0,0,0,Metal_Ferrous_Steel
1716,RT4050-2,5016.057222194734,4425.216580265557,0,0,0,Metal_Ferrous_Steel
1717,RT4060-4,4734.228379794359,4157.366688912659,0,0,0,Metal_Ferrous_Steel
1718,RT4070-4,4613.497893307987,4041.7788195008525,0,0,0,Metal_Ferrous_Steel
1719,RT4060-2,5054.708436003362,4463.040497218995,0,0,0,Metal_Ferrous_Steel
1720,RT4083-3,4897.066413432173,4312.620075734546,0,0,0,Metal_Ferrous_Steel
1721,RT4083-5,4646.898303481183,4074.1192514153054,0,0,0,Metal_Ferrous_Steel
1722,RT4090-5,4764.968164292075,4186.0542526133595,0,0,0,Metal_Ferrous_Steel
1723,RT4080-5,4863.583331776523,4280.944624326906,0,0,0,Metal_Ferrous_Steel
1724,RT4082-6,4699.193807307179,4124.062042799028,0,0,0,Metal_Ferrous_Steel
1725,RT4093-6,4486.477851261311,3920.792229451323,0,0,0,Metal_Ferrous_Steel
1726,Break Band,461.78830923777605,34.029329615813914,0,0,3,Metal_Ferrous_Steel
1727,Framel,3910.2065257091517,2169.332446361849,0,0,9,Other
1728,Support Bolt B (1),175.21016281448482,51.989169626706314,0,0,0,Metal_Ferrous_Steel
1729,handle (1),148.46181638056805,55.27151580146249,0,2,0,Metal_Ferrous_Steel
1730,Brake lever,297.92550277844606,62.28644749412591,0,0,3,Metal_Ferrous_Steel
1731,Brake lever mando,148.77875658030834,14.62991106373012,0,0,0,Plastic
1732,Drum,3131.985957244966,1321.882295846599,0,0,4,Metal_Ferrous_Steel
1733,Drum shaft,447.7383539295919,279.0852227147166,1,0,0,Metal_Ferrous_Steel
1734,key,12.368545290537757,2.107155582289361,0,0,0,Metal_Ferrous_Steel
1735,mango handle (1),290.03411120381844,286.0819230984469,0,0,0,Plastic
1736,Pinion,367.1346879072138,180.090579286773,0,0,0,Metal_Aluminum
1737,stopper,103.76892950848082,31.068626690302203,0,0,2,Metal_Ferrous_Steel
1738,Counter shaft,483.49645744303314,298.7393844493215,1,0,0,Metal_Ferrous_Steel
1739,key 2,12.368545290537742,2.1071555822893644,0,0,0,Metal_Ferrous_Steel
1740,Pinion shaft,673.7233154490191,410.27731571777576,1,0,0,Metal_Ferrous_Steel
1741,Support Bolt B,175.21016281448482,51.98916962670629,0,0,0,Metal_Ferrous_Steel
1742,Framel 2,3910.206525709149,2169.332506229698,3,0,9,Other
1743,arm1,138.47258406954919,40.13345514433296,0,0,2,Metal_Ferrous_Steel
1744,Suport Bolt A,186.26652782601133,55.33993999114763,0,0,0,Metal_Ferrous_Steel
1745,Collar,56.48423545778002,17.1397118735333,0,0,0,Metal_Ferrous_Steel
1746,key 2 (1),12.368545290537718,2.1071555822893604,0,0,0,Metal_Ferrous_Steel
1747,Intermediate gear,1113.150451319601,545.6434713302224,0,0,0,Metal_Aluminum
1748,mango handle,290.0341112038185,286.0819230984457,0,0,0,Plastic
1749,handle,148.46181558947143,55.271506485961865,2,38,7,Metal_Ferrous_Steel
1750,1X03-PTH-2,0.25600000000000006,0.0012000000000000005,0,0,0,Plastic
1751,C0603,0.056200000000000014,0.0002475000000000001,0,0,0,Plastic
1752,R0402,0.03780000000000001,0.00016200000000000006,0,0,0,Plastic
1753,UFDFPN8,0.16150000000000003,0.0007520000000000004,0,0,0,Plastic
1754,1X14-PTH-2,1.1800000000000002,0.005600000000000002,0,0,0,Plastic
1755,TQFP64-10X10,2.928000000000001,0.014400000000000007,0,0,0,Plastic
1756,C0402,0.03780000000000001,0.00016200000000000006,0,0,0,Plastic
1757,S02-25200300,10.09,0.05000000000000001,0,0,0,Plastic
1758,C0805,0.12220000000000003,0.0005610000000000003,0,0,0,Plastic
1759,SOD882,0.029800000000000014,0.00012600000000000008,0,0,0,Plastic
1760,1X04-PTH-2,0.3400000000000001,0.0016000000000000005,0,0,0,Plastic
1761,C1206,0.18880000000000005,0.0008800000000000002,0,0,0,Plastic
1762,VQFN-48(7X7),1.1856000000000004,0.0057760000000000025,0,0,0,Plastic
1763,POWERDI-123,0.1582,0.0007310000000000002,0,0,0,Plastic
1764,PAD.05X.05,0.06274152,0.00028022760000000007,0,0,0,Plastic
1765,HOLE_0.6,0.06887328000000002,0.0012276640000000003,0,0,0,Plastic
1766,WFDFN-8,0.08800000000000002,0.00040000000000000013,0,0,0,Plastic
1767,R0805,0.12220000000000003,0.0005610000000000003,0,0,0,Plastic
1768,SC70,0.10060000000000002,0.0004600000000000002,0,0,0,Plastic
1769,OSCILLATOR-2.0X1.6-4P,0.07120000000000001,0.00032000000000000013,0,0,0,Plastic
1770,LQS-6028,0.7440000000000002,0.0036000000000000016,0,0,0,Plastic
1771,SOT23-5,0.18232800000000002,0.0008532000000000004,0,0,0,Plastic
1772,NR3015,0.19200000000000006,0.0009000000000000004,0,0,0,Plastic
1773,SOT23-5L,0.18232800000000002,0.0008532000000000004,0,0,0,Plastic
1774,RingFront,0.1488857125207343,0.0009344593589811996,0,3,1,Plastic
1775,MidSwitch,1.3589706190985769,0.060987289439928455,0,24,0,Plastic
1776,Button1,0.05305892490852345,0.0008801906535715047,0,16,0,Plastic
1777,RingBack,0.601666896692635,0.007970817782697046,0,29,0,Plastic
1778,Button2,0.1874353429855256,0.005576951571099595,0,11,0,Plastic
1779,Button3,0.18742901114501703,0.005576626647623797,0,15,0,Plastic
1780,Grill,0.41427333423987006,0.0018151990027718337,0,28,0,Plastic
1781,logoB,0.003172366536544096,3.095537782799131e-07,0,4,0,Plastic
1782,logoD,0.003180277194480172,3.100963136538636e-07,0,2,0,Plastic
1783,logoR,0.0015554908862577235,1.5115255693575e-07,0,3,0,Plastic
1784,logoA,0.002140277187127866,2.08220143318631e-07,0,4,0,Plastic
1785,logoY,0.002005713348975648,1.9425830173999776e-07,0,3,0,Plastic
1786,logoR2,0.0016564205776789212,1.6115252524831945e-07,0,2,0,Plastic
1787,Front (1),4.479550357378479,0.5670076782709541,0,42,0,Plastic
1788,HandleB,0.9219168841961235,0.0352435700438143,0,13,0,Plastic
1789,HandleF,1.486851337010174,0.06539254764329343,0,22,0,Plastic
1790,clip-base,34.918671603530356,4.515879922329461,1,1,1,Plastic
1791,clip-button,20.722938042299706,2.5099266880870257,0,1,0,Plastic
1792,Podstawa,239.53226151616954,25.752050331079015,0,0,4,Plastic
1793,Transformator obudowa,172.56621150704348,49.7783880993387,0,0,0,Metal_Non-Ferrous
1794,Transformator,81.80616444045282,47.81197672261173,0,0,0,Plastic
1795,Zabezpieczenie,140.2165834161806,6.2245780974734615,0,0,2,Plastic
1796,Gora,581.8245734274234,15.496338253397592,0,0,2,Other
1797,Switch,14.796255355163138,2.0418199441864404,0,6,0,Plastic
1798,sruba,0.74863318767848,0.015498452943059744,0,2,0,Metal_Non-Ferrous
1799,sruba (1),0.7106544470360775,0.014272075447854716,0,2,0,Metal_Non-Ferrous
1800,sruba (2),2.1237702301027084,0.09184730493051473,0,0,0,Metal_Non-Ferrous
1801,sruba (3),2.123770230102709,0.0918473049305146,0,0,0,Metal_Ferrous_Steel
1802,sruba (4),2.086791182835547,0.08971331557720337,0,0,0,Metal_Non-Ferrous
1803,sruba (5),2.123770230102707,0.09184730493051455,0,0,0,Metal_Non-Ferrous
1804,przewod,34.7456403614649,2.7085989689024332,0,0,0,Plastic
1805,trzon,6.802733077041365,0.5162292091083958,0,0,2,Metal_Non-Ferrous
1806,trzon (1),6.806567915830507,0.5166395546819912,0,0,2,Metal_Non-Ferrous
1807,nakrtka,0.7634450938171286,0.022183986661976053,0,0,1,Metal_Non-Ferrous
1808,nakretka,0.7634450938171295,0.022183986661975647,0,0,1,Metal_Non-Ferrous
1809,podkladka,0.8212225257078274,0.02405837851051887,0,3,2,Metal_Non-Ferrous
1810,podkladka (1),0.8186291299742716,0.023972017147316095,0,0,1,Metal_Non-Ferrous
1811,nakretka (1),0.7633882410952115,0.022180122821584995,0,0,1,Metal_Non-Ferrous
1812,nakretka (2),0.7634166667080045,0.02218205468134527,0,0,1,Metal_Non-Ferrous
1813,kabel (4),1.7217371507730044,0.06281237422006512,0,0,0,Plastic
1814,kabel (3),2.299242662135558,0.08475632717188537,0,0,0,Plastic
1815,sforzen,0.5277875658030837,0.02832459936476431,0,0,0,Metal_Non-Ferrous
1816,sforzen (1),0.5277875658030837,0.028324599364764308,0,0,0,Metal_Non-Ferrous
1817,suwak,34.78615751620863,0.9737876184439079,0,0,1,Metal_Non-Ferrous
1818,suwak (1),34.781511661245794,0.9739103311196884,0,0,1,Metal_Non-Ferrous
1819,lacznik,40.57804624576026,2.2508432686980573,0,0,0,Other
1820,suwak (2),24.25549872026624,0.6030545156762896,0,0,0,Metal_Non-Ferrous
1821,suwak (3),24.25251111364909,0.6024901525451632,0,0,0,Metal_Non-Ferrous
1822,suwak (5),16.142785696399425,1.2607314738440736,0,0,2,Metal_Non-Ferrous
1823,trzon gora (1),16.14283291844421,1.2607230023262106,0,0,2,Metal_Non-Ferrous
1824,sruba (6),2.590685392183012,0.15861519693035026,0,0,1,Metal_Non-Ferrous
1825,sruba (7),2.5906857357923903,0.15861511687220173,0,0,1,Metal_Non-Ferrous
1826,oslona,310.0703438361797,8.324776827323717,0,0,2,Other
1827,nakretka (3),0.5389688318868586,0.01605031693332911,0,0,1,Metal_Non-Ferrous
1828,nakretka (4),0.5389686493148809,0.016050320281288333,0,0,1,Metal_Non-Ferrous
1829,nakretka (5),0.5389688318868567,0.016050316933329097,0,0,1,Metal_Non-Ferrous
1830,nakretka (6),0.5389686493148798,0.01605032028128801,0,0,1,Metal_Non-Ferrous
1831,podkladka (2),0.30237829290801715,0.005399612373357665,0,0,1,Metal_Non-Ferrous
1832,podkladka (3),0.3023782929080165,0.0053996123733576476,0,0,1,Metal_Non-Ferrous
1833,podkladka (4),0.8939885247232239,0.031276455290603654,0,0,1,Metal_Non-Ferrous
1834,podkladka (5),0.8662626971262304,0.030104308784184214,0,0,1,Metal_Non-Ferrous
1835,blaszka,199.10364938112411,8.35186209436467,0,0,3,Metal_Ferrous_Steel
1836,kabel,1.9753533892892774,0.07264449158750169,0,2,0,Plastic
1837,kabel (1),1.6980270062685503,0.0622352912042861,0,0,0,Plastic
1838,mocowanie (2),10.797628384270155,1.6372825221224985,0,0,2,Plastic
1839,sruba (11),0.6855515968178924,0.013714182111193818,0,0,0,Metal_Ferrous_Steel
1840,sruba (12),0.685558079870776,0.01371403988784147,0,0,0,Metal_Ferrous_Steel
1841,zarowka wnetrze,0.36541348854246747,0.003931190887324459,0,0,0,Metal_Ferrous_Steel
1842,zarowka ,2.928125189034816,0.34502646135805826,0,0,0,Metal_Ferrous_Steel
1843,szkielko,88.76497825404257,4.317708345215422,0,0,0,Other
1844,sruba (10),2.360365511307019,0.0879127876796029,0,0,0,Metal_Non-Ferrous
1845,sruba (9),2.3602574348155416,0.08790758747363286,0,0,0,Metal_Non-Ferrous
1846,sruba (8),2.1574460718523905,0.09414783606572306,0,0,0,Metal_Non-Ferrous
1847,mocowanie (1),1.2436028523165588,0.04017045122694748,0,0,1,Metal_Non-Ferrous
1848,mocowanie,1.2375452743303594,0.040095726704160194,0,0,1,Metal_Non-Ferrous
1849,Schwarzer Rahmen,866.5103696043369,426.4678031036827,0,14,0,Other
1850,Silberrahmen,331.45042171111385,62.84957216068191,0,14,0,Metal_Aluminum
1851,Glasplatte,1269.0529176543307,186.6735514876476,0,0,0,Other
1852,Rückplatte,1247.3200000000006,122.72000000000023,0,0,0,Metal_Ferrous_Steel
1853,Gear (9.45 pitch dia.),302.8177789506843,171.45503385209264,0,0,1,Metal_Ferrous_Steel
1854,Gear (23.62 pitch dia.),1253.2761630648413,1107.4666966119262,0,0,0,Metal_Ferrous_Steel
1855,Gear (94.49 pitch dia.),16970.233733939203,19728.194770604256,0,0,3,Plastic
1856,sliding door body,60124.420424653814,106269.63147019068,0,6,0,Metal_Ferrous_Steel
1857,Dock,119.15350639039043,55.445852247337484,0,0,0,Plastic
1858,Pencil,103.76680534807085,0.5798154817391925,0,0,1,Metal_Ferrous_Steel
1859,01蓋子,167.7498234003805,4.150924209914336,0,3,0,Other
1860,02車殼,374.925902598098,18.49439169204771,0,10,0,Metal_Non-Ferrous
1861,03前輪胎,12.760981945245963,1.179014610846886,0,3,1,Other
1862,04前輪框,5.412608816178244,0.3032019755454998,0,4,1,Metal_Non-Ferrous
1863,05後輪胎,29.58309830236532,4.656727545610048,0,6,1,Other
1864,06後輪框,13.715592331228542,1.3985513348868162,0,7,1,Metal_Non-Ferrous
1865,後輪框2,13.715592331228544,1.398551334886816,0,7,1,Metal_Non-Ferrous
1866,後輪胎2,29.58309830236532,4.656727545610049,0,6,1,Other
1867,07後輪胎中軸,5.230751768227007,0.3817035074111436,0,4,0,Other
1868,08前輪胎中軸,0.600829594999057,0.02120575041173074,0,3,0,Other
1869,09前桿,1.4021328443524894,0.070978586533434,0,2,1,Other
1870,前桿2,1.4021328443524892,0.0709785865334339,0,3,1,Other
1871,10椅子,69.85992267565567,21.69753245121281,0,1,0,Metal_Ferrous_Steel
1872,14腳踏板支架,1.731031947419594,0.06583658014060811,0,4,0,Metal_Ferrous_Steel
1873,15腳踏板補助支架,0.5400774762639283,0.015523740274741796,0,0,0,Metal_Ferrous_Steel
1874,16腳踏板旋轉軸,0.16146610172906264,0.0023371685243244265,0,3,0,Metal_Ferrous_Steel
1875,腳踏板旋轉軸2,0.14766967186359578,0.002130222076306982,0,2,0,Metal_Ferrous_Steel
1876,17腳踏板,0.2191583463072229,0.0017787412342183532,0,2,0,Other
1877,腳踏板2,0.2191583463072225,0.0017787412342184052,0,1,0,Other
1878,18腳踏板齒輪,0.4553775323438396,0.009180288373560747,0,15,1,Metal_Aluminum
1879,19腳踏板皮帶,4.649895365429298,0.06340766388718624,0,15,0,Other
1880,19腳踏板皮帶2,4.649895365429298,0.06340766388718637,0,3,0,Other
1881,20後輪胎中軸傳動齒輪,1.5822243298121765,0.05038839582759441,0,10,1,Metal_Aluminum
1882,21後輪胎傳動皮帶,2.454440832872175,0.04090734974291926,0,10,0,Other
1883,20後輪胎中軸傳動齒輪 (1),1.5822243298121763,0.050388395827594565,0,10,1,Metal_Aluminum
1884,21後輪胎傳動皮帶 (1),2.4544408328721747,0.04090734974291926,0,10,0,Other
